rok,miesiac,liczba,imie,plec
34468,2009,5,0,Cypinia,0
34469,2009,4,0,Cypinia,0
34470,2009,3,0,Cypinia,0
34471,2009,2,0,Cypinia,0
34472,2009,1,0,Cypinia,0
34473,2008,12,0,Cypinia,0
34474,2008,11,0,Cypinia,0
34475,2008,10,0,Cypinia,0
34476,2008,9,0,Cypinia,0
34477,2008,8,0,Cypinia,0
34478,2008,7,0,Cypinia,0
34479,2008,6,0,Cypinia,0
34480,2008,5,0,Cypinia,0
34481,2008,4,0,Cypinia,0
34482,2008,3,0,Cypinia,0
34483,2008,2,0,Cypinia,0
34484,2008,1,0,Cypinia,0
34485,2007,12,0,Cypinia,0
34486,2007,11,0,Cypinia,0
34487,2007,10,0,Cypinia,0
34488,2007,9,0,Cypinia,0
34489,2007,8,0,Cypinia,0
34490,2007,7,0,Cypinia,0
34491,2007,6,0,Cypinia,0
34492,2007,5,0,Cypinia,0
34493,2007,4,0,Cypinia,0
34494,2007,3,0,Cypinia,0
34495,2007,2,0,Cypinia,0
34496,2007,1,0,Cypinia,0
34497,2006,12,0,Cypinia,0
34498,2006,11,0,Cypinia,0
34499,2006,10,0,Cypinia,0
34500,2006,9,0,Cypinia,0
34501,2006,8,0,Cypinia,0
34502,2006,7,0,Cypinia,0
34503,2006,6,0,Cypinia,0
34504,2006,5,0,Cypinia,0
34505,2006,4,0,Cypinia,0
34506,2006,3,0,Cypinia,0
34507,2006,2,0,Cypinia,0
34508,2006,1,0,Cypinia,0
34509,2005,12,0,Cypinia,0
34510,2005,11,0,Cypinia,0
34511,2005,10,1,Cypinia,0
34512,2005,9,0,Cypinia,0
34513,2005,8,0,Cypinia,0
34514,2005,7,0,Cypinia,0
34515,2005,6,0,Cypinia,0
34516,2005,5,0,Cypinia,0
34517,2005,4,0,Cypinia,0
34518,2005,3,0,Cypinia,0
34519,2005,2,0,Cypinia,0
34520,2005,1,0,Cypinia,0
34521,2004,12,0,Cypinia,0
34522,2004,11,0,Cypinia,0
34523,2004,10,0,Cypinia,0
34524,2004,9,0,Cypinia,0
34525,2004,8,0,Cypinia,0
34526,2004,7,0,Cypinia,0
34527,2014,8,0,Dąbrowka,0
34528,2014,7,0,Dąbrowka,0
34529,2014,6,0,Dąbrowka,0
34530,2014,5,0,Dąbrowka,0
34531,2014,4,0,Dąbrowka,0
34532,2014,3,0,Dąbrowka,0
34533,2014,2,0,Dąbrowka,0
34534,2014,1,0,Dąbrowka,0
34535,2013,12,0,Dąbrowka,0
34536,2013,11,0,Dąbrowka,0
34537,2013,10,0,Dąbrowka,0
34538,2013,9,0,Dąbrowka,0
34539,2013,8,0,Dąbrowka,0
34540,2013,7,0,Dąbrowka,0
34541,2013,6,0,Dąbrowka,0
34542,2013,5,0,Dąbrowka,0
34543,2013,4,0,Dąbrowka,0
34544,2013,3,0,Dąbrowka,0
34545,2013,2,0,Dąbrowka,0
34546,2013,1,0,Dąbrowka,0
34547,2012,12,0,Dąbrowka,0
34548,2012,11,0,Dąbrowka,0
34549,2012,10,0,Dąbrowka,0
34550,2012,9,0,Dąbrowka,0
34551,2012,8,0,Dąbrowka,0
34552,2012,7,0,Dąbrowka,0
34553,2012,6,0,Dąbrowka,0
34554,2012,5,0,Dąbrowka,0
34555,2012,4,0,Dąbrowka,0
34556,2012,3,0,Dąbrowka,0
34557,2012,2,0,Dąbrowka,0
34558,2012,1,0,Dąbrowka,0
34559,2011,12,0,Dąbrowka,0
34560,2011,11,0,Dąbrowka,0
34561,2011,10,0,Dąbrowka,0
34562,2011,9,0,Dąbrowka,0
34563,2011,8,0,Dąbrowka,0
34564,2011,7,0,Dąbrowka,0
34565,2011,6,0,Dąbrowka,0
34566,2011,5,0,Dąbrowka,0
34567,2011,4,0,Dąbrowka,0
34568,2011,3,0,Dąbrowka,0
34569,2011,2,0,Dąbrowka,0
34570,2011,1,0,Dąbrowka,0
34571,2010,12,0,Dąbrowka,0
34572,2010,11,0,Dąbrowka,0
34573,2010,10,0,Dąbrowka,0
34574,2010,9,0,Dąbrowka,0
34575,2010,8,0,Dąbrowka,0
34576,2010,7,0,Dąbrowka,0
34577,2010,6,0,Dąbrowka,0
34578,2010,5,0,Dąbrowka,0
34579,2010,4,0,Dąbrowka,0
34580,2010,3,0,Dąbrowka,0
34581,2010,2,0,Dąbrowka,0
34582,2010,1,0,Dąbrowka,0
34583,2009,12,0,Dąbrowka,0
34584,2009,11,0,Dąbrowka,0
34585,2009,10,0,Dąbrowka,0
34586,2009,9,0,Dąbrowka,0
34587,2009,8,0,Dąbrowka,0
34588,2009,7,0,Dąbrowka,0
34589,2009,6,0,Dąbrowka,0
34590,2009,5,0,Dąbrowka,0
34591,2009,4,0,Dąbrowka,0
34592,2009,3,0,Dąbrowka,0
34593,2009,2,0,Dąbrowka,0
34594,2009,1,0,Dąbrowka,0
34595,2008,12,0,Dąbrowka,0
34596,2008,11,0,Dąbrowka,0
34597,2008,10,0,Dąbrowka,0
34598,2008,9,0,Dąbrowka,0
34599,2008,8,0,Dąbrowka,0
34600,2008,7,0,Dąbrowka,0
34601,2008,6,0,Dąbrowka,0
34602,2008,5,0,Dąbrowka,0
34603,2008,4,0,Dąbrowka,0
34604,2008,3,0,Dąbrowka,0
34605,2008,2,0,Dąbrowka,0
34606,2008,1,0,Dąbrowka,0
34607,2007,12,0,Dąbrowka,0
34608,2007,11,0,Dąbrowka,0
34609,2007,10,0,Dąbrowka,0
34610,2007,9,1,Dąbrowka,0
34611,2007,8,0,Dąbrowka,0
34612,2007,7,0,Dąbrowka,0
34613,2007,6,0,Dąbrowka,0
34614,2007,5,0,Dąbrowka,0
34615,2007,4,0,Dąbrowka,0
34616,2007,3,0,Dąbrowka,0
34617,2007,2,0,Dąbrowka,0
34618,2007,1,0,Dąbrowka,0
34619,2006,12,0,Dąbrowka,0
34620,2006,11,0,Dąbrowka,0
34621,2006,10,0,Dąbrowka,0
34622,2006,9,0,Dąbrowka,0
34623,2006,8,0,Dąbrowka,0
34624,2006,7,0,Dąbrowka,0
34625,2006,6,0,Dąbrowka,0
34626,2006,5,0,Dąbrowka,0
34627,2006,4,0,Dąbrowka,0
34628,2006,3,0,Dąbrowka,0
34629,2006,2,0,Dąbrowka,0
34630,2006,1,0,Dąbrowka,0
34631,2005,12,0,Dąbrowka,0
34632,2005,11,0,Dąbrowka,0
34633,2005,10,0,Dąbrowka,0
34634,2005,9,0,Dąbrowka,0
34635,2005,8,0,Dąbrowka,0
34636,2005,7,0,Dąbrowka,0
34637,2005,6,0,Dąbrowka,0
34638,2005,5,0,Dąbrowka,0
34639,2005,4,0,Dąbrowka,0
34640,2005,3,0,Dąbrowka,0
34641,2005,2,0,Dąbrowka,0
34642,2005,1,0,Dąbrowka,0
34643,2004,12,0,Dąbrowka,0
34644,2004,11,0,Dąbrowka,0
34645,2004,10,0,Dąbrowka,0
34646,2004,9,0,Dąbrowka,0
34647,2004,8,0,Dąbrowka,0
34648,2004,7,0,Dąbrowka,0
34649,2014,8,0,Daida,0
34650,2014,7,0,Daida,0
34651,2014,6,0,Daida,0
34652,2014,5,0,Daida,0
34653,2014,4,0,Daida,0
34654,2014,3,0,Daida,0
34655,2014,2,0,Daida,0
34656,2014,1,0,Daida,0
34657,2013,12,0,Daida,0
34658,2013,11,0,Daida,0
34659,2013,10,0,Daida,0
34660,2013,9,0,Daida,0
34661,2013,8,0,Daida,0
34662,2013,7,0,Daida,0
34663,2013,6,0,Daida,0
34664,2013,5,0,Daida,0
34665,2013,4,0,Daida,0
34666,2013,3,0,Daida,0
34667,2013,2,0,Daida,0
34668,2013,1,0,Daida,0
34669,2012,12,0,Daida,0
34670,2012,11,0,Daida,0
34671,2012,10,0,Daida,0
34672,2012,9,0,Daida,0
34673,2012,8,0,Daida,0
34674,2012,7,0,Daida,0
34675,2012,6,0,Daida,0
34676,2012,5,0,Daida,0
34677,2012,4,0,Daida,0
34678,2012,3,0,Daida,0
34679,2012,2,0,Daida,0
34680,2012,1,0,Daida,0
34681,2011,12,0,Daida,0
34682,2011,11,0,Daida,0
34683,2011,10,0,Daida,0
34684,2011,9,0,Daida,0
34685,2011,8,0,Daida,0
34686,2011,7,0,Daida,0
34687,2011,6,0,Daida,0
34688,2011,5,0,Daida,0
34689,2011,4,0,Daida,0
34690,2011,3,0,Daida,0
34691,2011,2,0,Daida,0
34692,2011,1,0,Daida,0
34693,2010,12,0,Daida,0
34694,2010,11,0,Daida,0
34695,2010,10,0,Daida,0
34696,2010,9,0,Daida,0
34697,2010,8,0,Daida,0
34698,2010,7,0,Daida,0
34699,2010,6,0,Daida,0
34700,2010,5,0,Daida,0
34701,2010,4,0,Daida,0
34702,2010,3,0,Daida,0
34703,2010,2,0,Daida,0
34704,2010,1,0,Daida,0
34705,2009,12,0,Daida,0
34706,2009,11,0,Daida,0
34707,2009,10,0,Daida,0
34708,2009,9,0,Daida,0
34709,2009,8,0,Daida,0
34710,2009,7,0,Daida,0
34711,2009,6,0,Daida,0
34712,2009,5,0,Daida,0
34713,2009,4,0,Daida,0
34714,2009,3,0,Daida,0
34715,2009,2,0,Daida,0
34716,2009,1,0,Daida,0
34717,2008,12,0,Daida,0
34718,2008,11,0,Daida,0
34719,2008,10,0,Daida,0
34720,2008,9,0,Daida,0
34721,2008,8,0,Daida,0
34722,2008,7,0,Daida,0
34723,2008,6,0,Daida,0
34724,2008,5,0,Daida,0
34725,2008,4,0,Daida,0
34726,2008,3,0,Daida,0
34727,2008,2,0,Daida,0
34728,2008,1,0,Daida,0
34729,2007,12,1,Daida,0
34730,2007,11,0,Daida,0
34731,2007,10,0,Daida,0
34732,2007,9,0,Daida,0
34733,2007,8,0,Daida,0
34734,2007,7,0,Daida,0
34735,2007,6,0,Daida,0
34736,2007,5,0,Daida,0
34737,2007,4,0,Daida,0
34738,2007,3,0,Daida,0
34739,2007,2,0,Daida,0
34740,2007,1,0,Daida,0
34741,2006,12,0,Daida,0
34742,2006,11,0,Daida,0
34743,2006,10,0,Daida,0
34744,2006,9,0,Daida,0
34745,2006,8,0,Daida,0
34746,2006,7,0,Daida,0
34747,2006,6,0,Daida,0
34748,2006,5,0,Daida,0
34749,2006,4,0,Daida,0
34750,2006,3,0,Daida,0
34751,2006,2,0,Daida,0
34752,2006,1,0,Daida,0
34753,2005,12,0,Daida,0
34754,2005,11,0,Daida,0
34755,2005,10,0,Daida,0
34756,2005,9,0,Daida,0
34757,2005,8,0,Daida,0
34758,2005,7,0,Daida,0
34759,2005,6,0,Daida,0
34760,2005,5,0,Daida,0
34761,2005,4,0,Daida,0
34762,2005,3,0,Daida,0
34763,2005,2,0,Daida,0
34764,2005,1,0,Daida,0
34765,2004,12,0,Daida,0
34766,2004,11,0,Daida,0
34767,2004,10,0,Daida,0
34768,2004,9,0,Daida,0
34769,2004,8,0,Daida,0
34770,2004,7,0,Daida,0
34771,2014,8,0,Debora,0
34772,2014,7,0,Debora,0
34773,2014,6,0,Debora,0
34774,2014,5,0,Debora,0
34775,2014,4,0,Debora,0
34776,2014,3,0,Debora,0
34777,2014,2,0,Debora,0
34778,2014,1,0,Debora,0
34779,2013,12,0,Debora,0
34780,2013,11,0,Debora,0
34781,2013,10,0,Debora,0
34782,2013,9,0,Debora,0
34783,2013,8,0,Debora,0
34784,2013,7,0,Debora,0
34785,2013,6,0,Debora,0
34786,2013,5,0,Debora,0
34787,2013,4,0,Debora,0
34788,2013,3,0,Debora,0
34789,2013,2,0,Debora,0
34790,2013,1,0,Debora,0
34791,2012,12,0,Debora,0
34792,2012,11,0,Debora,0
34793,2012,10,0,Debora,0
34794,2012,9,0,Debora,0
34795,2012,8,0,Debora,0
34796,2012,7,0,Debora,0
34797,2012,6,0,Debora,0
34798,2012,5,0,Debora,0
34799,2012,4,0,Debora,0
34800,2012,3,0,Debora,0
34801,2012,2,0,Debora,0
34802,2012,1,0,Debora,0
34803,2011,12,0,Debora,0
34804,2011,11,0,Debora,0
34805,2011,10,0,Debora,0
34806,2011,9,0,Debora,0
34807,2011,8,0,Debora,0
34808,2011,7,0,Debora,0
34809,2011,6,0,Debora,0
34810,2011,5,0,Debora,0
34811,2011,4,0,Debora,0
34812,2011,3,0,Debora,0
34813,2011,2,0,Debora,0
34814,2011,1,0,Debora,0
34815,2010,12,1,Debora,0
34816,2010,11,0,Debora,0
34817,2010,10,0,Debora,0
34818,2010,9,0,Debora,0
34819,2010,8,0,Debora,0
34820,2010,7,0,Debora,0
34821,2010,6,0,Debora,0
34822,2010,5,0,Debora,0
34823,2010,4,0,Debora,0
34824,2010,3,0,Debora,0
34825,2010,2,0,Debora,0
34826,2010,1,0,Debora,0
34827,2009,12,0,Debora,0
34828,2009,11,0,Debora,0
34829,2009,10,0,Debora,0
34830,2009,9,0,Debora,0
34831,2009,8,0,Debora,0
34832,2009,7,0,Debora,0
34833,2009,6,0,Debora,0
34834,2009,5,0,Debora,0
34835,2009,4,0,Debora,0
34836,2009,3,0,Debora,0
34837,2009,2,0,Debora,0
34838,2009,1,0,Debora,0
34839,2008,12,0,Debora,0
34840,2008,11,0,Debora,0
34841,2008,10,0,Debora,0
34842,2008,9,0,Debora,0
34843,2008,8,0,Debora,0
34844,2008,7,0,Debora,0
34845,2008,6,0,Debora,0
34846,2008,5,0,Debora,0
34847,2008,4,0,Debora,0
34848,2008,3,0,Debora,0
34849,2008,2,0,Debora,0
34850,2008,1,0,Debora,0
34851,2007,12,0,Debora,0
34852,2007,11,0,Debora,0
34853,2007,10,0,Debora,0
34854,2007,9,0,Debora,0
34855,2007,8,0,Debora,0
34856,2007,7,0,Debora,0
34857,2007,6,0,Debora,0
34858,2007,5,0,Debora,0
34859,2007,4,0,Debora,0
34860,2007,3,0,Debora,0
34861,2007,2,0,Debora,0
34862,2007,1,0,Debora,0
34863,2006,12,0,Debora,0
34864,2006,11,0,Debora,0
34865,2006,10,0,Debora,0
34866,2006,9,0,Debora,0
34867,2006,8,0,Debora,0
34868,2006,7,0,Debora,0
34869,2006,6,0,Debora,0
34870,2006,5,0,Debora,0
34871,2006,4,0,Debora,0
34872,2006,3,0,Debora,0
34873,2006,2,0,Debora,0
34874,2006,1,0,Debora,0
34875,2005,12,0,Debora,0
34876,2005,11,0,Debora,0
34877,2005,10,0,Debora,0
34878,2005,9,0,Debora,0
34879,2005,8,0,Debora,0
34880,2005,7,0,Debora,0
34881,2005,6,0,Debora,0
34882,2005,5,0,Debora,0
34883,2005,4,0,Debora,0
34884,2005,3,0,Debora,0
34885,2005,2,0,Debora,0
34886,2005,1,0,Debora,0
34887,2004,12,0,Debora,0
34888,2004,11,0,Debora,0
34889,2004,10,0,Debora,0
34890,2004,9,0,Debora,0
34891,2004,8,0,Debora,0
34892,2004,7,0,Debora,0
34893,2014,8,0,Delfina,0
34894,2014,7,0,Delfina,0
34895,2014,6,0,Delfina,0
34896,2014,5,0,Delfina,0
34897,2014,4,0,Delfina,0
34898,2014,3,0,Delfina,0
34899,2014,2,0,Delfina,0
34900,2014,1,0,Delfina,0
34901,2013,12,0,Delfina,0
34902,2013,11,0,Delfina,0
34903,2013,10,0,Delfina,0
34904,2013,9,0,Delfina,0
34905,2013,8,0,Delfina,0
34906,2013,7,0,Delfina,0
34907,2013,6,0,Delfina,0
34908,2013,5,0,Delfina,0
34909,2013,4,0,Delfina,0
34910,2013,3,0,Delfina,0
34911,2013,2,0,Delfina,0
34912,2013,1,0,Delfina,0
34913,2012,12,0,Delfina,0
34914,2012,11,0,Delfina,0
34915,2012,10,0,Delfina,0
34916,2012,9,0,Delfina,0
34917,2012,8,0,Delfina,0
34918,2012,7,0,Delfina,0
34919,2012,6,0,Delfina,0
34920,2012,5,0,Delfina,0
34921,2012,4,0,Delfina,0
34922,2012,3,0,Delfina,0
34923,2012,2,0,Delfina,0
34924,2012,1,0,Delfina,0
34925,2011,12,0,Delfina,0
34926,2011,11,0,Delfina,0
34927,2011,10,0,Delfina,0
34928,2011,9,0,Delfina,0
34929,2011,8,0,Delfina,0
34930,2011,7,0,Delfina,0
34931,2011,6,0,Delfina,0
34932,2011,5,0,Delfina,0
34933,2011,4,0,Delfina,0
34934,2011,3,0,Delfina,0
34935,2011,2,0,Delfina,0
34936,2011,1,0,Delfina,0
34937,2010,12,0,Delfina,0
34938,2010,11,0,Delfina,0
34939,2010,10,0,Delfina,0
34940,2010,9,0,Delfina,0
34941,2010,8,0,Delfina,0
34942,2010,7,0,Delfina,0
34943,2010,6,0,Delfina,0
34944,2010,5,0,Delfina,0
34945,2010,4,0,Delfina,0
34946,2010,3,0,Delfina,0
34947,2010,2,0,Delfina,0
34948,2010,1,0,Delfina,0
34949,2009,12,0,Delfina,0
34950,2009,11,0,Delfina,0
34951,2009,10,0,Delfina,0
34952,2009,9,0,Delfina,0
34953,2009,8,0,Delfina,0
34954,2009,7,0,Delfina,0
34955,2009,6,0,Delfina,0
34956,2009,5,0,Delfina,0
34957,2009,4,0,Delfina,0
34958,2009,3,0,Delfina,0
34959,2009,2,0,Delfina,0
34960,2009,1,0,Delfina,0
34961,2008,12,0,Delfina,0
34962,2008,11,0,Delfina,0
34963,2008,10,0,Delfina,0
34964,2008,9,0,Delfina,0
34965,2008,8,0,Delfina,0
34966,2008,7,0,Delfina,0
34967,2008,6,0,Delfina,0
34968,2008,5,0,Delfina,0
34969,2008,4,0,Delfina,0
34970,2008,3,0,Delfina,0
34971,2008,2,0,Delfina,0
34972,2008,1,0,Delfina,0
34973,2007,12,0,Delfina,0
34974,2007,11,0,Delfina,0
34975,2007,10,0,Delfina,0
34976,2007,9,0,Delfina,0
34977,2007,8,0,Delfina,0
34978,2007,7,0,Delfina,0
34979,2007,6,0,Delfina,0
34980,2007,5,0,Delfina,0
34981,2007,4,0,Delfina,0
34982,2007,3,0,Delfina,0
34983,2007,2,0,Delfina,0
34984,2007,1,0,Delfina,0
34985,2006,12,0,Delfina,0
34986,2006,11,0,Delfina,0
34987,2006,10,0,Delfina,0
34988,2006,9,0,Delfina,0
34989,2006,8,0,Delfina,0
34990,2006,7,0,Delfina,0
34991,2006,6,0,Delfina,0
34992,2006,5,0,Delfina,0
34993,2006,4,0,Delfina,0
34994,2006,3,0,Delfina,0
34995,2006,2,0,Delfina,0
34996,2006,1,0,Delfina,0
34997,2005,12,0,Delfina,0
34998,2005,11,0,Delfina,0
34999,2005,10,0,Delfina,0
35000,2005,9,0,Delfina,0
35001,2005,8,0,Delfina,0
35002,2005,7,0,Delfina,0
35003,2005,6,0,Delfina,0
35004,2005,5,0,Delfina,0
35005,2005,4,0,Delfina,0
35006,2005,3,0,Delfina,0
35007,2005,2,0,Delfina,0
35008,2005,1,0,Delfina,0
35009,2004,12,0,Delfina,0
35010,2004,11,0,Delfina,0
35011,2004,10,0,Delfina,0
35012,2004,9,1,Delfina,0
35013,2004,8,0,Delfina,0
35014,2004,7,0,Delfina,0
35015,2014,8,0,Elmira,0
35016,2014,7,0,Elmira,0
35017,2014,6,0,Elmira,0
35018,2014,5,0,Elmira,0
35019,2014,4,0,Elmira,0
35020,2014,3,0,Elmira,0
35021,2014,2,0,Elmira,0
35022,2014,1,0,Elmira,0
35023,2013,12,0,Elmira,0
35024,2013,11,0,Elmira,0
35025,2013,10,0,Elmira,0
35026,2013,9,0,Elmira,0
35027,2013,8,0,Elmira,0
35028,2013,7,0,Elmira,0
35029,2013,6,0,Elmira,0
35030,2013,5,0,Elmira,0
35031,2013,4,0,Elmira,0
35032,2013,3,0,Elmira,0
35033,2013,2,0,Elmira,0
35034,2013,1,0,Elmira,0
35035,2012,12,0,Elmira,0
35036,2012,11,0,Elmira,0
35037,2012,10,0,Elmira,0
35038,2012,9,0,Elmira,0
35039,2012,8,0,Elmira,0
35040,2012,7,0,Elmira,0
35041,2012,6,0,Elmira,0
35042,2012,5,0,Elmira,0
35043,2012,4,0,Elmira,0
35044,2012,3,0,Elmira,0
35045,2012,2,0,Elmira,0
35046,2012,1,0,Elmira,0
35047,2011,12,0,Elmira,0
35048,2011,11,1,Elmira,0
35049,2011,10,0,Elmira,0
35050,2011,9,0,Elmira,0
35051,2011,8,0,Elmira,0
35052,2011,7,0,Elmira,0
35053,2011,6,0,Elmira,0
35054,2011,5,0,Elmira,0
35055,2011,4,0,Elmira,0
35056,2011,3,0,Elmira,0
35057,2011,2,0,Elmira,0
35058,2011,1,0,Elmira,0
35059,2010,12,0,Elmira,0
35060,2010,11,0,Elmira,0
35061,2010,10,0,Elmira,0
35062,2010,9,0,Elmira,0
35063,2010,8,0,Elmira,0
35064,2010,7,0,Elmira,0
35065,2010,6,0,Elmira,0
35066,2010,5,0,Elmira,0
35067,2010,4,0,Elmira,0
35068,2010,3,0,Elmira,0
35069,2010,2,0,Elmira,0
35070,2010,1,0,Elmira,0
35071,2009,12,0,Elmira,0
35072,2009,11,0,Elmira,0
35073,2009,10,0,Elmira,0
35074,2009,9,0,Elmira,0
35075,2009,8,0,Elmira,0
35076,2009,7,0,Elmira,0
35077,2009,6,0,Elmira,0
35078,2009,5,0,Elmira,0
35079,2009,4,0,Elmira,0
35080,2009,3,0,Elmira,0
35081,2009,2,0,Elmira,0
35082,2009,1,0,Elmira,0
35083,2008,12,0,Elmira,0
35084,2008,11,0,Elmira,0
35085,2008,10,0,Elmira,0
35086,2008,9,0,Elmira,0
35087,2008,8,0,Elmira,0
35088,2008,7,0,Elmira,0
35089,2008,6,0,Elmira,0
35090,2008,5,0,Elmira,0
35091,2008,4,0,Elmira,0
35092,2008,3,0,Elmira,0
35093,2008,2,0,Elmira,0
35094,2008,1,0,Elmira,0
35095,2007,12,0,Elmira,0
35096,2007,11,0,Elmira,0
35097,2007,10,0,Elmira,0
35098,2007,9,0,Elmira,0
35099,2007,8,0,Elmira,0
35100,2007,7,0,Elmira,0
35101,2007,6,0,Elmira,0
35102,2007,5,0,Elmira,0
35103,2007,4,0,Elmira,0
35104,2007,3,0,Elmira,0
35105,2007,2,0,Elmira,0
35106,2007,1,0,Elmira,0
35107,2006,12,0,Elmira,0
35108,2006,11,0,Elmira,0
35109,2006,10,0,Elmira,0
35110,2006,9,0,Elmira,0
35111,2006,8,0,Elmira,0
35112,2006,7,0,Elmira,0
35113,2006,6,0,Elmira,0
35114,2006,5,0,Elmira,0
35115,2006,4,0,Elmira,0
35116,2006,3,0,Elmira,0
35117,2006,2,0,Elmira,0
35118,2006,1,0,Elmira,0
35119,2005,12,0,Elmira,0
35120,2005,11,0,Elmira,0
35121,2005,10,0,Elmira,0
35122,2005,9,0,Elmira,0
35123,2005,8,0,Elmira,0
35124,2005,7,0,Elmira,0
35125,2005,6,0,Elmira,0
35126,2005,5,0,Elmira,0
35127,2005,4,0,Elmira,0
35128,2005,3,0,Elmira,0
35129,2005,2,0,Elmira,0
35130,2005,1,0,Elmira,0
35131,2004,12,0,Elmira,0
35132,2004,11,0,Elmira,0
35133,2004,10,0,Elmira,0
35134,2004,9,0,Elmira,0
35135,2004,8,0,Elmira,0
35136,2004,7,0,Elmira,0
35137,2014,8,0,Esmee,0
35138,2014,7,0,Esmee,0
35139,2014,6,0,Esmee,0
35140,2014,5,0,Esmee,0
35141,2014,4,0,Esmee,0
35142,2014,3,0,Esmee,0
35143,2014,2,0,Esmee,0
35144,2014,1,0,Esmee,0
35145,2013,12,0,Esmee,0
35146,2013,11,0,Esmee,0
35147,2013,10,0,Esmee,0
35148,2013,9,0,Esmee,0
35149,2013,8,0,Esmee,0
35150,2013,7,0,Esmee,0
35151,2013,6,0,Esmee,0
35152,2013,5,0,Esmee,0
35153,2013,4,0,Esmee,0
35154,2013,3,0,Esmee,0
35155,2013,2,0,Esmee,0
35156,2013,1,0,Esmee,0
35157,2012,12,0,Esmee,0
35158,2012,11,0,Esmee,0
35159,2012,10,0,Esmee,0
35160,2012,9,0,Esmee,0
35161,2012,8,0,Esmee,0
35162,2012,7,0,Esmee,0
35163,2012,6,0,Esmee,0
35164,2012,5,0,Esmee,0
35165,2012,4,0,Esmee,0
35166,2012,3,0,Esmee,0
35167,2012,2,0,Esmee,0
35168,2012,1,0,Esmee,0
35169,2011,12,0,Esmee,0
35170,2011,11,0,Esmee,0
35171,2011,10,0,Esmee,0
35172,2011,9,0,Esmee,0
35173,2011,8,0,Esmee,0
35174,2011,7,0,Esmee,0
35175,2011,6,0,Esmee,0
35176,2011,5,0,Esmee,0
35177,2011,4,0,Esmee,0
35178,2011,3,0,Esmee,0
35179,2011,2,0,Esmee,0
35180,2011,1,0,Esmee,0
35181,2010,12,0,Esmee,0
35182,2010,11,0,Esmee,0
35183,2010,10,0,Esmee,0
35184,2010,9,0,Esmee,0
35185,2010,8,0,Esmee,0
35186,2010,7,0,Esmee,0
35187,2010,6,0,Esmee,0
35188,2010,5,0,Esmee,0
35189,2010,4,0,Esmee,0
35190,2010,3,0,Esmee,0
35191,2010,2,0,Esmee,0
35192,2010,1,0,Esmee,0
35193,2009,12,0,Esmee,0
35194,2009,11,0,Esmee,0
35195,2009,10,0,Esmee,0
35196,2009,9,0,Esmee,0
35197,2009,8,0,Esmee,0
35198,2009,7,0,Esmee,0
35199,2009,6,0,Esmee,0
35200,2009,5,0,Esmee,0
35201,2009,4,0,Esmee,0
35202,2009,3,0,Esmee,0
35203,2009,2,0,Esmee,0
35204,2009,1,0,Esmee,0
35205,2008,12,0,Esmee,0
35206,2008,11,0,Esmee,0
35207,2008,10,0,Esmee,0
35208,2008,9,0,Esmee,0
35209,2008,8,0,Esmee,0
35210,2008,7,1,Esmee,0
35211,2008,6,0,Esmee,0
35212,2008,5,0,Esmee,0
35213,2008,4,0,Esmee,0
35214,2008,3,0,Esmee,0
35215,2008,2,0,Esmee,0
35216,2008,1,0,Esmee,0
35217,2007,12,0,Esmee,0
35218,2007,11,0,Esmee,0
35219,2007,10,0,Esmee,0
35220,2007,9,0,Esmee,0
35221,2007,8,0,Esmee,0
35222,2007,7,0,Esmee,0
35223,2007,6,0,Esmee,0
35224,2007,5,0,Esmee,0
35225,2007,4,0,Esmee,0
35226,2007,3,0,Esmee,0
35227,2007,2,0,Esmee,0
35228,2007,1,0,Esmee,0
35229,2006,12,0,Esmee,0
35230,2006,11,0,Esmee,0
35231,2006,10,0,Esmee,0
35232,2006,9,0,Esmee,0
35233,2006,8,0,Esmee,0
35234,2006,7,0,Esmee,0
35235,2006,6,0,Esmee,0
35236,2006,5,0,Esmee,0
35237,2006,4,0,Esmee,0
35238,2006,3,0,Esmee,0
35239,2006,2,0,Esmee,0
35240,2006,1,0,Esmee,0
35241,2005,12,0,Esmee,0
35242,2005,11,0,Esmee,0
35243,2005,10,0,Esmee,0
35244,2005,9,0,Esmee,0
35245,2005,8,0,Esmee,0
35246,2005,7,0,Esmee,0
35247,2005,6,0,Esmee,0
35248,2005,5,0,Esmee,0
35249,2005,4,0,Esmee,0
35250,2005,3,0,Esmee,0
35251,2005,2,0,Esmee,0
35252,2005,1,0,Esmee,0
35253,2004,12,0,Esmee,0
35254,2004,11,0,Esmee,0
35255,2004,10,0,Esmee,0
35256,2004,9,0,Esmee,0
35257,2004,8,0,Esmee,0
35258,2004,7,0,Esmee,0
35259,2014,8,0,Eugenia,0
35260,2014,7,0,Eugenia,0
35261,2014,6,0,Eugenia,0
35262,2014,5,0,Eugenia,0
35263,2014,4,0,Eugenia,0
35264,2014,3,0,Eugenia,0
35265,2014,2,0,Eugenia,0
35266,2014,1,0,Eugenia,0
35267,2013,12,0,Eugenia,0
35268,2013,11,0,Eugenia,0
35269,2013,10,0,Eugenia,0
35270,2013,9,0,Eugenia,0
35271,2013,8,0,Eugenia,0
35272,2013,7,0,Eugenia,0
35273,2013,6,0,Eugenia,0
35274,2013,5,0,Eugenia,0
35275,2013,4,0,Eugenia,0
35276,2013,3,0,Eugenia,0
35277,2013,2,0,Eugenia,0
